Platform,URL,ProductName,SKU_Identifier,True_SKU_Identifier,Price,Limit_Price,Price_Status,Scrape_Date,Main_Image_URL,,,,,,,,,
京东,https://item.jd.com/10168128067583.html,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,10168128067583,949.00,1099,破价(跟随竞对),2026-03-25 10:51:36,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_JD_6923185610250.png
京东,https://item.jd.com/100309470648.html,云米AI油烟机Super升级,6923185605829,100309470648,1274.15,1499,破价警报,2026-03-25 10:52:06,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_JD_6923185605829.png
京东,https://item.jd.com/100167111617.html,云米AI油烟机 鲲鹏Pro,6923185605379,100167111617,2115.65,2199,破价(跟随竞对),2026-03-25 10:52:33,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_JD_6923185605379.png
京东,https://item.jd.com/10091941834784.html,云米消毒柜（嵌入式）云米版,6923185604303,10091941834784,899.00,999,破价(跟随竞对),2026-03-25 10:53:01,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_JD_6923185604303.png
京东,https://item.jd.com/10103268736846.html,云米消毒柜（嵌入式）云米版,6923185604303,10103268736846,899.00,999,破价(跟随竞对),2026-03-25 10:53:32,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_JD_6923185604303.png
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=916309906006,小京龙Pro1100G,6923185655220,916309906006,899,899,正常,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-03-10/0a2f541a3a2bd7f54a1602d8a9fcc2d1.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=915589835781,小京龙900G,6923185654292,915589835781,1998,889,高价待调整,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-03-09/cb12e65b254874c3f273893b8ec3ffa9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=912927521784,小京龙2Pro净矿,6923185656791,912927521784,1273,1299,百亿补贴,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-03-05/652b5c66bdb6dceee3fddf3d449727e1.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908884844099,管线机2S,6923185652526,908884844099,999,859,高价待调整,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-02-27/6f633e072fe037f72e6c7a432acacbc2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908882576802,云米AI油烟机 鲲鹏Pro,6923185605379,908882576802,2998,2199,高价待调整,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-02-27/2bf8f6852c6d5fea52783e06cdf7deb2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=908879495872,smart 前置过滤器 （VF4-A）,6923185621058,908879495872,498,399,高价待调整,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-02-27/6b24577db080df9dc18dd10c9382f563.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=907974025123,小海豚1000G,6923185654865,907974025123,899,,正常,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-02-26/5f9deb58771422d359798cd12a5a3ad4.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=907033710117,云米昆仑3矿泉净水器2S Pro,6923185656593,907033710117,2998,1999,高价待调整,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2026-02-24/46d23d0d272fbbb72c6c2918f3936079.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=873065157674,小海豚600G适用滤芯,6923185618379,873065157674,239,299,破价警报,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2025-12-15/c7bcf27d2e1e6d41e7580053db97a336.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=872941778883,5合一滤芯,6923185627425,872941778883,288,189,高价待调整,2026-03-25 10:54:01,https://img.pddpic.com/gaudit-image/2025-12-15/e36ca276ad79f23678e6d25f7294b508.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=870799733097,油烟机 smart2,6923185653110,870799733097,1599,,正常,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2026-01-07/2c1c379ff85eca2b71a96bd8035448ff.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=868834124642,云米AI油烟机Super升级,6923185605829,868834124642,1699,1499,高价待调整,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2026-01-07/1e1716f030b63fcb0f0f0a8f9484ec9b.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=868851073714,小海豚3,6923185605867,868851073714,499,499,百亿补贴,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2026-03-09/a499a64d4ce451f94510f741f9bb1775.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=862873034610,小海豚3,6923185605867,862873034610,625.68,499,高价待调整 | 百亿补贴,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2026-02-25/ee857974304682aa3f45364e478c137f.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=862584688956,门锁门禁卡,6923185654230,862584688956,25,19,高价待调整,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2025-11-28/2e49664ba11719df7f450c3cb4022d2c.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=861508688697,管线机2E,6923185650966,861508688697,1099,1099,正常,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2025-12-12/2df376b084d675e0f302effa06c84265.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852932116812,小海豚600G+滤芯套餐,S2508151538001,852932116812,772,,百亿补贴,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2025-12-11/287437687295083ca938136582960d72.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852614628903,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,852614628903,828,1099,破价警报 | 百亿补贴,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2025-11-14/8bb98ef3e6ce8984423ab63a786112dc.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852161740747,小海豚600G+,6923185653684,852161740747,559,,百亿补贴,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2025-12-30/18c1b432a91dcbd86884da5a91d1789e.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852010588191,蓝调2Pro-JSQ30-VGW1641,6923185656869,852010588191,891.65,999,破价警报,2026-03-25 10:54:05,https://img.pddpic.com/gaudit-image/2026-01-06/f4142bdf35fecabf7b5ae3151e6c954c.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850883552953,云米·泉先AI净水器蓝调600G+,6923185653592,850883552953,649,749,破价(跟随竞对),2026-03-25 10:54:10,https://img.pddpic.com/gaudit-image/2025-12-13/2f75a25efabe52709911101bc7a5f87f.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850344043841,云米AI净饮机Super 2,6923185615415,850344043841,2199,1099,高价待调整,2026-03-25 10:54:10,https://img.pddpic.com/gaudit-image/2025-11-06/80e3cb0b64cd8433adfe2a219466882e.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=849648457333,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,849648457333,2599,1599,高价待调整,2026-03-25 10:54:10,https://img.pddpic.com/gaudit-image/2025-12-15/bda9e66ffa7e0d086121e82a87150a93.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=837301408995,云米AI冷热管线机Super2 Pro,6923185655794,837301408995,1998,1599,高价待调整,2026-03-25 10:54:10,https://img.pddpic.com/gaudit-image/2025-10-15/566b1ed7c14f7880993379ad5bb5fde9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=832431516907,门锁普通版E30,6923185656074,832431516907,799,454.15,高价待调整,2026-03-25 10:54:10,https://img.pddpic.com/gaudit-image/2026-01-19/b6f212b74f93aa968d7445fe40b873f4.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=823432069145,手持吸尘器,6923185611844,823432069145,602,602,百亿补贴,2026-03-25 10:54:10,https://img.pddpic.com/gaudit-image/2025-10-17/e8d45acdf274b23c1c69aba46b13fa7d.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=784230725200,鲲鹏pro烟灶套餐,"S2505161739001,S2505171048001,S2505161744001,S2505171043001",784230725200,2899,,正常,2026-03-25 10:54:11,https://img.pddpic.com/gaudit-image/2026-01-27/8336f3fa3a9a9998ec53bfe8d6f317da.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=774960777953,蓝调2燃气热水器13L,6923185655688,774960777953,593,599,百亿补贴,2026-03-25 10:54:11,https://img.pddpic.com/gaudit-image/2026-01-06/d4cf3dcb4dd57b93a1624b2336751a70.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=767193647325,门锁掌静脉,6923185655398,767193647325,1104,944,高价待调整,2026-03-25 10:54:11,https://img.pddpic.com/gaudit-image/2025-12-10/39a03787aa600ef3dd9bebd34d3cfd4f.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=765112154467,小鲸鱼 马桶盖,6923185654537,765112154467,1199,679,高价待调整,2026-03-25 10:54:11,https://img.pddpic.com/gaudit-image/2025-09-25/1af49e345f46d80ce9963c39033a6116.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=763759392708,云米AI油烟机 鲲鹏Pro,6923185605379,763759392708,1999,2199,破价警报,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-01-07/3df5eb42c70a8f48c123179c947afa34.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=761822913595,云米智能马桶 小鲸鱼 2 Pro,6923185654575,761822913595,2399,2399,正常,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2025-09-25/24f24b34ea7707f1be1221101abb8f76.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=743885774552,云米蓝调智能门锁（基础版）,6923185655381,743885774552,729,699,高价待调整,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2025-07-15/eb40901cbb4451e6fa5e32566b12d2c5.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=739863611562,云米AI油烟机 Smart 2 Pro,6923185653516,739863611562,1499,1199,高价待调整,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-01-07/650831f769ed7e6d9939e3109c646f57.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=738372436858,5.2KW聚能猛火灶,6923185650331,738372436858,594,879,破价(跟随竞对),2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-01-07/0b834db19d3615372fd6e1529af6e014.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=705715580268,智能门锁锂电池(5000mAh),6923185652953,705715580268,114,99,高价待调整,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2025-02-19/154ece62685d766829fc2f4411ec4736.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=691819698413,云米电热水器X1（60L）,6923185614937,691819698413,488.99,,百亿补贴,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-01-06/23c30b2e000202d9896eb6ed3e3e0aa2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=661859626284,小海豚-40L-2000w热水器,6923185681281,661859626284,462,449,高价待调整 | 百亿补贴,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-01-06/37c4511a121f48477f2ec7a4c7dc3c0d.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=657344402006,云米油烟机蓝调,6923185650973,657344402006,1199,1199,正常,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-02-07/b0604be133975c2a5e1ad7c7629e5b3c.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=623266189560,super5.0灶具（天然气）,6923185649656,623266189560,779,499,高价待调整,2026-03-25 10:54:17,https://img.pddpic.com/gaudit-image/2026-01-07/56097c676ebd734e072b07616b42f4e4.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490426355421,500L十字门冰箱,6923185651123,490426355421,3199,,正常,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2025-12-25/85d3eb8d3d4ce393690cb8b237ecf3bc.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=484037745334,云米AI燃气灶power 5.0（天然气）,6923185654377,484037745334,1099,399,高价待调整,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2026-01-07/bad80b8330d0256e64f24619fe3d242b.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=436320010098,云米电热水器X1（50L）,6923185614920,436320010098,486,579,破价(跟随竞对),2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2026-01-06/0870bfbb35be0bf8f28ba7ef406da8c9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=434684719975,云米AI电热水器 小蓝调50L,6923185649076,434684719975,898,749,高价待调整,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2026-01-06/ed6ecc55dbbc58b7db192af4edd020e1.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=415597395169,电热3300W smart2,6923185651444,415597395169,959,979,百亿补贴,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2026-01-06/24e22e047cda54049f08f5f5283977a9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=413986425773,蓝调智能门锁（人脸猫眼版）,6923185654650,413986425773,999,583.17,高价待调整,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2025-12-10/55a1880a9425bc8a0f62fea44f708881.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=388827922980,蓝调烟机+power5.0（液）,S2411211436001,388827922980,1699,1199,高价待调整,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2026-01-12/1fe8e91ada10a9f00babf3b4b3bcd879.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=369876178838,免镁棒-60L-3000w热水器,6923185611899,369876178838,999,899,高价待调整,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2026-01-06/faecfd4e44e50d30d78de957b5fc6221.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,"即热1000G,MAIN84",6923185651116,364990106384,1518,1599,破价(跟随竞对),2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2025-12-09/79e619da424d96e298fa799d59328ba2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=325232192898,冰箱603,6923185650935,325232192898,2459,2459,正常,2026-03-25 10:54:23,https://img.pddpic.com/gaudit-image/2025-12-25/af30a4dd1278f87e5791c92ae1439447.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=296957182528,复合滤芯,"6923185600138,6923185600145",296957182528,439,,正常,2026-03-25 10:54:28,https://img.pddpic.com/gaudit-image/2023-11-13/fcec1c7bc56a26c4401a5e6456e77a57.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=291141614396,F3-五合一,6923185614258,291141614396,269,298,破价警报,2026-03-25 10:54:28,https://img.pddpic.com/gaudit-image/2023-03-27/498387583f71d6f2691164b2271e9176.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=290543633215,复合滤芯,"6923185614258,6923185616177",290543633215,199,,正常,2026-03-25 10:54:28,https://img.pddpic.com/gaudit-image/2021-10-20/822cdc26ea0331fb1e0621c601d5087e.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=283026078701,烟灶套餐,6923185650973,283026078701,899,,正常,2026-03-25 10:54:28,https://img.pddpic.com/gaudit-image/2026-01-09/b73a783b8a579104d01e5e6a3b0f4cdb.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=273348857003,云米蓝调智能门锁（基础版）,6923185655381,273348857003,999,559,高价待调整,2026-03-25 10:54:28,https://img.pddpic.com/gaudit-image/2025-12-10/513ae0b9ecce901fe82960bb54f3ae51.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=264080849667,霸王锁体,6923185622154,264080849667,150,150,正常,2026-03-25 10:54:29,https://img.pddpic.com/gaudit-image/2023-06-05/5bac5ac82d6d26e96274b6cbeda3e7ec.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=259115850200,蓝调智能门锁（3D人脸版）,6923185654643,259115850200,899,699,高价待调整,2026-03-25 10:54:29,https://img.pddpic.com/gaudit-image/2026-03-23/4b24b879984b0f99f229e82fb82cd1e8.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=231833573024,小烤箱6L,6923185603221,231833573024,165,174,破价警报 | 百亿补贴,2026-03-25 10:54:29,https://img.pddpic.com/gaudit-image/2023-08-04/218a7a2024bb2163077acd03c712ff4a.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=225501370546,小海豚3,6923185605867,225501370546,895.5,559,高价待调整,2026-03-25 10:54:29,https://img.pddpic.com/gaudit-image/2026-01-26/acbcf391f51b8c7f896c18d0f6c5b0f1.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=224216987554,复合滤芯,"6923185614258,6923185615750,6923185614265",224216987554,199,,正常,2026-03-25 10:54:29,https://img.pddpic.com/gaudit-image/2024-04-18/a7b53241192e1ca3b0886bc6b363bfad.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=220820325711,云米消毒柜（嵌入式）云米版,6923185604303,220820325711,896,999,破价(跟随竞对),2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-01-07/b940863fc18f817bbed7524d23d32fe2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=219486126363,flash烟机,6923185613664,219486126363,879,879,百亿补贴,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-03-23/42738b1f0f65eb19b2a10473d43994a4.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=209837375742,flash烟机+power5.0（液化气）,S2411211431001,209837375742,1299,1299,正常,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-01-09/317c7f1b0ac2f253a58606c7d32d9c25.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=209406625494,蓝调智能门锁（大屏猫眼版）,6923185654667,209406625494,999,583.17,高价待调整,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2025-10-29/12f04003843670588a8816e392a6fae9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=208073193570,云米小厨宝6L,6923185611233,208073193570,254,259,正常,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-01-06/ee9f55db76ca773daa4779906edfb432.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205936193873,复合滤芯,"S2302131157001,S2409261037001,6923185649762",205936193873,1498,,正常,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-01-27/e06172cae9229b8b42da387b902e537f.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205451808289,小厨宝,6923185611233,205451808289,289,,正常,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-01-06/b356e2bc0da075f9ca57f2b63a928419.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205458105137,小海豚2 1000G,6923185654865,205458105137,899,899,正常,2026-03-25 10:54:35,https://img.pddpic.com/gaudit-image/2026-01-24/a61093a0fce6232e8241d24299115d09.jpeg?imageView2/2/w/1700/q/85
米家有品,https://www.xiaomiyoupin.com/detail?gid=178114,云米蓝调系列多功能冰沙机,6923185656135,default,Not Found,1549,未知,2026-03-25 10:54:41,
米家有品,https://www.xiaomiyoupin.com/detail?gid=176105,蓝调2燃气热水器13L,6923185655688,default,599,599,价格正常,2026-03-25 10:54:45,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185655688_1774407285399.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=176835,云米AI油烟机 Smart 2 Pro,6923185653516,单烟机,1199,1199,价格正常,2026-03-25 10:54:50,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185653516_1774407290168.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=171512,云米油烟机蓝调,6923185650973,"天然气,单烟机",899,1199,破价警报,2026-03-25 10:54:56,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185650973_1774407296535.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=171451,云米AI燃气灶 Super   5.2（天然气）,6923185650348,"天然气,5.2系列天然气",609,699,破价(跟随竞对),2026-03-25 10:55:02,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185650348_1774407302061.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=171425,云米AI油烟机 Super,6923185649762,"单烟机[0],单烟机[1]",949,1699,破价警报,2026-03-25 10:55:07,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185649762_1774407307485.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=171459,云米AI油烟机Smart,6923185649229,default,Not Found,899,未知,2026-03-25 10:55:10,
米家有品,https://m.xiaomiyoupin.com/detail?gid=169911,云米AI电热水器 小蓝调50L,6923185649076,50,529,749,破价警报,2026-03-25 10:55:14,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185649076_1774407314416.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=169944,云米电热水器X1（50L）,6923185614920,50L,449,579,破价警报,2026-03-25 10:55:19,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185614920_1774407318961.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=171444,云米互联网油烟机Flash,6923185613664,"烟机,单烟机",899,1199,破价(跟随竞对),2026-03-25 10:55:24,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185613664_1774407324377.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=169923,云米小厨宝6L,6923185611233,default,235,259,破价警报,2026-03-25 10:55:28,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185611233_1774407328357.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=170215,云米互联网燃气热水器Zero（16L零冷水优享版）,6923185611226,default,779,1169,破价警报,2026-03-25 10:55:32,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185611226_1774407332655.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=115279,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,default,899,1099,破价(跟随竞对),2026-03-25 10:55:40,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185610250_1774407336617.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=176640,云米AI油烟机 鲲鹏Pro,6923185605379,单烟机,2149,2199,价格正常,2026-03-25 10:55:48,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185605379_1774407345320.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=103805,云米消毒柜（嵌入式）云米版,6923185604303,default,828,999,破价警报,2026-03-25 10:55:58,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-25_YP_6923185604303_1774407354054.png京东,https://item.jd.com/10101734415932.html,蓝调烟机+power5.0（液）,S2411211436001,10101734415932,1198.00,1199,价格正常,2026-03-30 09:29:55,
京东,https://item.jd.com/10089254213735.html,flash烟机+power5.0（天然气）,S2409261034001,10089254213735,1399.00,1399,价格正常,2026-03-30 09:30:23,
京东,https://item.jd.com/100020870125.html,云米空调1匹两用挂机iCool 2T,S1648526111232,100020870125,1349.00,1099,高价待调整,2026-03-30 09:30:50,
京东,https://item.jd.com/100220432807.html,蓝调2Pro-JSQ30-VGW1641,6923185656869,100220432807,934.15,999,破价(跟随竞对),2026-03-30 09:31:23,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-30_JD_6923185656869.png
京东,https://item.jd.com/100210261709.html,小京龙2Pro净矿,6923185656791,100210261709,1298.43,1449,破价(跟随竞对),2026-03-30 09:31:55,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-30_JD_6923185656791.png
京东,https://item.jd.com/100270650122.html,云米昆仑3矿泉净水器2S Pro,6923185656593,100270650122,Not Found,1999,抓取失败,2026-03-30 09:32:26,d:\WorkSpace\03_Dev_自动化开发\price_scraper\error_screenshots\fail_JD_5.png
京东,https://item.jd.com/100193851271.html,云米蓝调系列多功能冰沙机,6923185656135,100193851271,1799.1,1549,高价待调整,2026-03-30 09:32:52,
京东,https://item.jd.com/100200100603.html,鲲鹏净热（热魔方）,6923185656098,100200100603,2782.74,3199,破价警报,2026-03-30 09:33:19,d:\WorkSpace\03_Dev_自动化开发\price_scraper\price_screenshots\2026-03-30_JD_6923185656098.png
京东,https://item.jd.com/10176847220471.html,门锁普通版E30,6923185656074,10176847220471,441.15,441.15,价格正常,2026-03-30 09:33:46,
京东,https://item.jd.com/10192759343298.html,门锁普通版E30,6923185656074,10192759343298,454.15,454.15,价格正常,2026-03-30 09:34:13,
